nameOrig,Recency,Frequency,MonetarySum,MonetaryAvg
C394403948,571,1.0,3138.31,3138.31
C394432965,673,1.0,31982.85,31982.85
C39443768,522,1.0,163493.05,163493.05
C394439984,677,1.0,264148.32,264148.32
C394440228,406,1.0,13686.15,13686.15
C394448903,432,1.0,33637.82,33637.82
C394459834,505,1.0,312415.76,312415.76
C394461360,647,1.0,612159.5,612159.5
C394472361,764,0.0,0.0,0.0
C394522930,796,0.0,0.0,0.0
C394540738,626,1.0,199888.06,199888.06
C394557919,452,1.0,23886.07,23886.07
C394600825,643,1.0,11182.3,11182.3
C394620416,644,1.0,99528.02,99528.02
C394624985,553,1.0,34132.51,34132.51
C394654208,572,1.0,73332.26,73332.26
C394659706,603,1.0,1476.63,1476.63
C394702150,526,1.0,56314.75,56314.75
C394706633,628,1.0,340032.03,340032.03
C394721354,591,1.0,17905.05,17905.05
C394734160,402,3.0,68317.69224351249,22772.56408117083
C394753826,481,1.0,3306.0,3306.0
C394772408,496,1.0,8733.32,8733.32
C394772545,437,5.0,1883852.1336490817,376770.42672981636
C394833348,798,0.0,0.0,0.0
C394844918,521,1.0,168828.95,168828.95
C394847242,673,1.0,55759.81,55759.81
C394854805,483,1.0,70945.07,70945.07
C394896488,594,1.0,1011.97,1011.97
C394905168,410,1.0,56276.81,56276.81
C394905576,484,1.0,154325.53,154325.53
C394911307,786,0.0,0.0,0.0
C394943495,459,1.0,47784.63,47784.63
C394970366,386,4.0,322499.1313386917,80624.78283467292
C394977536,772,0.0,0.0,0.0
C394993899,785,0.0,0.0,0.0
C395025614,407,1.0,413076.59,413076.59
C395038722,793,0.0,0.0,0.0
C395048337,667,1.0,158652.58,158652.58
C395101200,644,1.0,69474.14,69474.14
C39510706,643,1.0,225763.08,225763.08
C395121967,623,1.0,205231.88,205231.88
C395122808,506,1.0,166034.34,166034.34
C395175876,599,1.0,116677.14,116677.14
C395194566,437,1.0,36239.8,36239.8
C395223559,524,1.0,11949.08,11949.08
C395277512,621,1.0,165947.32,165947.32
C395292533,403,1.0,987852.09,987852.09
C395295048,284,1.0,446898.48,446898.48
C395334801,429,4.0,191637.83303564563,47909.45825891141
C395334853,544,1.0,2612.71,2612.71
C395358750,643,1.0,112233.47,112233.47
C395361689,503,1.0,196556.48,196556.48
C395362592,645,1.0,281072.46,281072.46
C39538181,521,1.0,80974.79,80974.79
C395391680,572,1.0,102275.75,102275.75
C395397350,477,1.0,237744.82,237744.82
C395401841,625,1.0,35155.17,35155.17
C39542474,598,1.0,19251.46,19251.46
C395464265,449,1.0,223820.05,223820.05
C395469963,530,1.0,203887.86,203887.86
C395490635,792,0.0,0.0,0.0
C395499202,571,1.0,2502.41,2502.41
C39552463,409,1.0,164165.06,164165.06
C395596023,429,1.0,380439.25,380439.25
C395599792,483,1.0,26768.6,26768.6
C39560659,478,1.0,42005.56,42005.56
C395610280,671,1.0,50182.85,50182.85
C395612114,501,1.0,192446.24,192446.24
C395624325,323,1.0,420.08,420.08
C395631046,651,1.0,152838.45,152838.45
C395654617,406,1.0,268691.43,268691.43
C395655042,484,1.0,190446.14,190446.14
C395655084,665,1.0,126830.3,126830.3
C395676649,478,1.0,287093.99,287093.99
C395705996,575,5.0,1905436.164152081,381087.2328304162
C39571256,432,1.0,13241.38,13241.38
C395721447,644,1.0,18936.32,18936.32
C395746627,502,1.0,103311.78,103311.78
C39576770,580,1.0,517141.91,517141.91
C395782906,792,0.0,0.0,0.0
C395846366,601,1.0,3508.13,3508.13
C395865610,619,1.0,10390.24,10390.24
C395878404,547,1.0,172376.94,172376.94
C395878715,406,1.0,11826.08,11826.08
C395886722,590,1.0,13560.21,13560.21
C395899278,449,1.0,11118.95,11118.95
C395914916,455,1.0,3865.95,3865.95
C395939434,114,1.0,202455.26,202455.26
C395957925,401,1.0,487335.28,487335.28
C395966486,767,0.0,0.0,0.0
C396036374,647,1.0,117622.85,117622.85
C396036894,547,1.0,269382.96,269382.96
C396056018,531,1.0,10305.4,10305.4
C396058516,524,1.0,711.1,711.1
C396142510,762,0.0,0.0,0.0
C396144542,447,1.0,2200.54,2200.54
C396155694,402,1.0,102668.35,102668.35
C396163826,552,1.0,153870.6,153870.6
C39617417,646,1.0,201093.91,201093.91
C396176761,480,1.0,122881.96,122881.96
C39618623,292,1.0,3425.75,3425.75
C396186360,522,1.0,252502.35,252502.35
C396189788,769,0.0,0.0,0.0
C396231049,529,1.0,128704.74,128704.74
C396245159,771,0.0,0.0,0.0
C396249831,454,1.0,268990.29,268990.29
C396250212,574,1.0,238096.99,238096.99
C396279281,458,1.0,125019.21,125019.21
C396285870,429,1.0,117120.3,117120.3
C396291845,617,1.0,196092.98,196092.98
C396308663,799,0.0,0.0,0.0
C396327026,787,0.0,0.0,0.0
C396369438,501,1.0,4612.5,4612.5
C396386077,724,1.0,37975.8824600494,37975.8824600494
C396398185,460,1.0,6418.92,6418.92
C396410173,555,1.0,46197.98,46197.98
C396410757,578,1.0,186553.73,186553.73
C396421003,532,1.0,16397.87,16397.87
C396430633,764,0.0,0.0,0.0
C396434743,185,1.0,180057.12,180057.12
C396451955,772,0.0,0.0,0.0
C396463895,435,1.0,5804.83,5804.83
C39647866,484,1.0,198738.1,198738.1
C396483608,410,1.0,12241.99,12241.99
C396488166,455,1.0,8952.76,8952.76
C396513891,530,1.0,208704.9,208704.9
C396564005,770,0.0,0.0,0.0
C396577486,547,1.0,160983.7,160983.7
C396595731,643,1.0,190807.66,190807.66
C3966044,499,1.0,343.5,343.5
C396609648,531,1.0,189093.39,189093.39
C396661161,292,1.0,164814.92,164814.92
C396697764,640,1.0,186185.84,186185.84
C396698071,425,1.0,52599.97,52599.97
C39674509,663,1.0,15115.51,15115.51
C396752959,672,1.0,83597.07,83597.07
C396754737,601,1.0,58753.13,58753.13
C396772164,792,0.0,0.0,0.0
C396793013,506,1.0,11606.99,11606.99
C396820290,451,1.0,5322.56,5322.56
C396829321,649,1.0,9686.67,9686.67
C396848426,603,1.0,253141.23,253141.23
C39686961,700,2.0,1005084.2886374894,502542.1443187447
C396897813,602,1.0,40851.64,40851.64
C39692193,474,1.0,12859.63,12859.63
C396953190,477,1.0,446952.44,446952.44
C397000176,459,1.0,74945.72,74945.72
C397004243,481,1.0,473077.87,473077.87
C397006777,580,1.0,293354.14,293354.14
C397008345,667,1.0,291697.68,291697.68
C397041861,570,1.0,82691.91,82691.91
C397086477,546,1.0,921.69,921.69
C397114200,787,0.0,0.0,0.0
C397202949,592,1.0,10809.96,10809.96
C397204267,788,0.0,0.0,0.0
C397206534,644,1.0,13271.66,13271.66
C397217763,507,1.0,359780.05,359780.05
C397218610,478,1.0,637497.43,637497.43
C397266103,457,1.0,441529.84,441529.84
C39731122,595,1.0,2379.96,2379.96
C397318091,580,1.0,11573.59,11573.59
C397360908,594,1.0,10346.1,10346.1
C397395277,1,5.0,1222379.552057492,244475.91041149842
C397410944,549,1.0,297352.94,297352.94
C397414561,448,1.0,19613.96,19613.96
C397432941,627,1.0,34210.29,34210.29
C397443073,531,1.0,192259.19,192259.19
C39744567,531,1.0,329819.9,329819.9
C397455874,674,1.0,399094.73,399094.73
C397502882,532,3.0,988415.7048113177,329471.9016037726
C397530940,504,1.0,336504.2,336504.2
C397537691,761,0.0,0.0,0.0
C397553124,509,1.0,8341.56,8341.56
C39755443,499,1.0,22476.78,22476.78
C397564464,452,1.0,52730.81,52730.81
C397574173,429,1.0,334.41,334.41
C397593018,758,0.0,0.0,0.0
C397631873,793,0.0,0.0,0.0
C397638021,547,1.0,31594.44,31594.44
C397658717,579,1.0,12321.29,12321.29
C397664538,481,1.0,104161.32,104161.32
C397683036,571,1.0,252449.13,252449.13
C397692701,450,1.0,6245.2,6245.2
C397695556,454,1.0,185616.87,185616.87
C397715076,667,1.0,152435.43,152435.43
C397733029,409,1.0,47805.51,47805.51
C397745410,572,1.0,11527.62,11527.62
C397754115,761,0.0,0.0,0.0
C397780363,527,1.0,52015.7,52015.7
C397814351,476,1.0,239848.47,239848.47
C397830323,452,1.0,274607.51,274607.51
C397836466,623,1.0,526427.76,526427.76
C397885632,643,1.0,4905.19,4905.19
C397895332,496,1.0,53356.78,53356.78
C397904955,788,0.0,0.0,0.0
C397918423,127,1.0,4500.38,4500.38
C397933204,571,1.0,121505.48,121505.48
C39794327,404,1.0,151529.28,151529.28
C397949189,762,0.0,0.0,0.0
C397973722,162,1.0,219213.98,219213.98
C39799285,436,1.0,163007.2,163007.2
C3979991,760,0.0,0.0,0.0
C398032798,555,1.0,234317.05,234317.05
C398054083,452,1.0,19962.81,19962.81
C398068173,600,1.0,85706.6,85706.6
C398070971,643,1.0,51864.66,51864.66
C398090806,626,1.0,233040.87,233040.87
C398116894,401,1.0,53291.34,53291.34
C39819623,602,1.0,14571.84,14571.84
C398201862,452,1.0,9236.76,9236.76
C398243959,553,1.0,34592.58,34592.58
C398273724,790,0.0,0.0,0.0
C398281070,673,1.0,315765.12,315765.12
C398370269,551,1.0,31449.0,31449.0
C398373325,480,1.0,26011.81,26011.81
C398426380,772,0.0,0.0,0.0
C398436523,524,1.0,483152.68,483152.68
C398452444,435,1.0,36705.38,36705.38
C398452849,433,1.0,355265.49,355265.49
C398459762,672,1.0,234470.77,234470.77
C398465512,646,1.0,288774.21,288774.21
C398472480,787,0.0,0.0,0.0
C398484117,448,1.0,16667.52,16667.52
C398498219,577,1.0,836970.62,836970.62
C3985118,797,0.0,0.0,0.0
C398527173,628,1.0,2180.69,2180.69
C39853137,508,1.0,66674.08,66674.08
C398568513,621,1.0,58066.73,58066.73
C398573649,786,0.0,0.0,0.0
C398580828,404,4.0,1542717.0823480943,385679.2705870236
C398606572,670,1.0,5041.03,5041.03
C398616070,786,0.0,0.0,0.0
C398624880,437,1.0,98619.57,98619.57
C398668741,591,1.0,14126.61,14126.61
C398670714,480,1.0,8250.08,8250.08
C398721400,506,1.0,171027.64,171027.64
C398752084,499,1.0,123269.83,123269.83
C398753075,500,1.0,128100.75,128100.75
C398787863,424,1.0,37317.73,37317.73
C398802329,770,0.0,0.0,0.0
C398804201,798,0.0,0.0,0.0
C398817940,99,1.0,318486.79,318486.79
C398823585,601,1.0,10314.41,10314.41
C398852478,401,3.0,1834451.225516333,611483.7418387777
C398870265,501,1.0,13323.02,13323.02
C398905635,430,3.0,18292711.77746388,6097570.59248796
C398965414,651,1.0,26836.39,26836.39
C398979520,479,1.0,61017.45,61017.45
C398989301,668,1.0,59623.67,59623.67
C398994942,673,1.0,46833.37,46833.37
C39900075,761,0.0,0.0,0.0
C39902620,447,1.0,239177.18,239177.18
C399047936,480,1.0,107627.76,107627.76
C399072981,652,1.0,4972.02,4972.02
C399091387,768,0.0,0.0,0.0
C3991000,509,1.0,7734.71,7734.71
C399125669,619,1.0,9218.33,9218.33
C399129357,424,1.0,4562.58,4562.58
C399148049,674,1.0,207270.89,207270.89
C399158805,499,1.0,53954.0,53954.0
C399172028,425,1.0,3415.24,3415.24
C399186594,623,1.0,82047.54,82047.54
C399188162,667,1.0,863966.28,863966.28
C399190536,404,1.0,19949.48,19949.48
C399193444,765,0.0,0.0,0.0
C399203911,432,1.0,55853.08,55853.08
C399206603,432,1.0,445658.32,445658.32
C399235766,455,1.0,98318.44,98318.44
C399272833,501,1.0,236466.52,236466.52
C399307966,653,1.0,21293.72,21293.72
C39934007,599,1.0,277235.12,277235.12
C399351186,618,1.0,102300.42,102300.42
C399359904,622,1.0,13163.8,13163.8
C399364136,580,1.0,41449.54,41449.54
C399375485,614,1.0,211233.92,211233.92
C39940953,506,1.0,205435.83,205435.83
C399417453,623,1.0,102459.86,102459.86
C399420624,527,5.0,1560612.578229851,312122.51564597024
C399454444,211,1.0,54755.47,54755.47
C399466983,648,1.0,333751.58,333751.58
C399480151,569,1.0,8607.63,8607.63
C399503661,787,0.0,0.0,0.0
C399508969,765,0.0,0.0,0.0
C39951512,484,1.0,26362.81,26362.81
C399518441,505,1.0,266687.66,266687.66
C399583281,572,1.0,11522.69,11522.69
C399592233,617,1.0,1196735.14,1196735.14
C399593938,435,1.0,333599.32,333599.32
C399627525,435,1.0,372353.96,372353.96
C399641785,765,0.0,0.0,0.0
C399652248,673,1.0,3372.83,3372.83
C399678323,645,1.0,383985.43,383985.43
C39971564,793,0.0,0.0,0.0
C399719197,278,1.0,23939.98,23939.98
C399734103,530,1.0,8162.08,8162.08
C399759604,791,0.0,0.0,0.0
C399761819,503,1.0,262750.93,262750.93
C399790202,572,1.0,250891.49,250891.49
C39984046,672,1.0,92493.37,92493.37
C399887909,553,3.0,338086.0650486721,112695.35501622403
C399897513,506,1.0,205824.12,205824.12
C399901116,668,1.0,220628.13,220628.13
C399917996,499,1.0,68856.17,68856.17
C399971178,646,1.0,589860.54,589860.54
C4000179,427,1.0,25191.71,25191.71
C400026533,447,1.0,199718.81,199718.81
C400053145,759,0.0,0.0,0.0
C400057653,436,1.0,473066.43,473066.43
C400083030,548,1.0,30247.03,30247.03
C400124264,771,0.0,0.0,0.0
C400127594,795,0.0,0.0,0.0
C400130491,434,1.0,7306.86,7306.86
C40015677,478,1.0,3247.51,3247.51
C40019519,597,1.0,2151.33,2151.33
C400196290,764,0.0,0.0,0.0
C400221753,596,1.0,338960.39,338960.39
C400243853,475,1.0,426837.07,426837.07
C400251171,459,1.0,39562.05,39562.05
C400272241,555,1.0,8406.53,8406.53
C400279901,403,1.0,53716.54,53716.54
C400422521,599,1.0,228470.9,228470.9
C400429024,619,1.0,152822.59,152822.59
C400432945,570,1.0,260898.65,260898.65
C400471856,667,1.0,234024.03,234024.03
C400472087,651,1.0,639630.77,639630.77
C400519862,651,1.0,57084.42,57084.42
C400521808,470,1.0,5511.02,5511.02
C400524667,473,1.0,137362.38,137362.38
C40055438,556,1.0,28404.01,28404.01
C400569910,471,1.0,162813.21,162813.21
C400572598,481,1.0,10074.65,10074.65
C40061893,575,1.0,98313.71,98313.71
C400658855,547,1.0,74730.89,74730.89
C400692394,402,1.0,214251.32,214251.32
C4007028,450,1.0,141188.5,141188.5
C400767582,762,0.0,0.0,0.0
C400796657,546,1.0,226581.66,226581.66
C400836976,594,3.0,90381.0383497097,30127.01278323657
C400841515,474,3.0,155577.20862294672,51859.069540982244
C400866991,502,1.0,90893.57,90893.57
C400902883,403,1.0,7512.17,7512.17
C400911095,506,1.0,6181.17,6181.17
C400914901,787,0.0,0.0,0.0
C400928624,572,1.0,192051.87,192051.87
C400930588,666,1.0,152339.84,152339.84
C400936594,569,5.0,312685.10808249173,62537.02161649834
C400939480,668,1.0,452824.78,452824.78
C400941449,474,1.0,10844.3,10844.3
C400971691,566,1.0,17761.01,17761.01
C400990872,557,1.0,13344.1,13344.1
C401003660,667,1.0,9675.3,9675.3
C401039993,551,1.0,334520.93,334520.93
C401086715,624,1.0,377539.11,377539.11
C40110167,499,1.0,6109.22,6109.22
C401104132,507,1.0,236446.03,236446.03
C401111718,500,1.0,450749.74,450749.74
C401141519,567,5.0,15465.187599153853,3093.0375198307706
C401145366,579,1.0,319021.66,319021.66
C401172232,670,1.0,2071.69,2071.69
C401173371,557,1.0,270327.47,270327.47
C401216491,794,0.0,0.0,0.0
C401278768,556,1.0,66972.96,66972.96
C401281134,542,1.0,3178.02,3178.02
C401361028,601,1.0,254880.69,254880.69
C401371735,428,1.0,354799.25,354799.25
C401394925,597,1.0,5611.94,5611.94
C401395688,615,1.0,48869.11,48869.11
C401399965,450,1.0,297470.92,297470.92
C401415620,687,1.0,1947.98,1947.98
C4014382,668,1.0,38742.48,38742.48
C40144563,601,1.0,87587.26,87587.26
C401470485,675,1.0,17781.59,17781.59
C401472479,797,0.0,0.0,0.0
C40148145,595,1.0,280615.03,280615.03
C40149685,114,1.0,74369.14,74369.14
C401520010,667,1.0,246547.86,246547.86
C401544376,571,1.0,56753.21,56753.21
C401585706,505,1.0,69694.76,69694.76
C401595181,236,3.0,906296.7677902996,302098.92259676656
C401607236,405,1.0,286874.68,286874.68
C40160885,787,0.0,0.0,0.0
C40162347,437,1.0,95016.28,95016.28
C401647027,480,1.0,104122.44,104122.44
C401698667,119,1.0,147571.76,147571.76
C401756315,522,1.0,308263.33,308263.33
C401769943,645,1.0,14225.91,14225.91
C401793031,687,1.0,20633.0,20633.0
C401823055,554,1.0,755191.47,755191.47
C401833590,763,0.0,0.0,0.0
C401849338,567,1.0,4850.59,4850.59
C401849793,666,1.0,239429.07,239429.07
C401871569,789,0.0,0.0,0.0
C401929937,496,1.0,5337.18,5337.18
C401942174,498,1.0,41665.7,41665.7
C401946469,797,0.0,0.0,0.0
C401948679,599,1.0,152886.22,152886.22
C401984166,624,1.0,747710.81,747710.81
C401994323,435,1.0,27536.88,27536.88
C402001471,284,1.0,160875.99,160875.99
C402049167,456,1.0,33671.86,33671.86
C402054561,763,0.0,0.0,0.0
C402073397,357,1.0,6006.39,6006.39
C402125622,505,1.0,38105.11,38105.11
C402126598,410,1.0,77818.34,77818.34
C402160397,453,1.0,129396.73,129396.73
C402251485,525,1.0,1528.31,1528.31
C402254068,770,0.0,0.0,0.0
C402261132,581,1.0,1439937.23,1439937.23
C402263792,580,1.0,13795.35,13795.35
C4022948,452,1.0,7604.36,7604.36
C402297691,664,1.0,325953.73,325953.73
C402318057,797,0.0,0.0,0.0
C402374012,576,1.0,92311.1,92311.1
C402396374,766,0.0,0.0,0.0
C402446566,379,5.0,84985.9408392763,16997.18816785526
C402469721,430,1.0,26634.3,26634.3
C402471170,426,1.0,96147.62,96147.62
C402485219,453,1.0,549913.3,549913.3
C402528966,643,1.0,26738.79,26738.79
C402554993,426,1.0,9998.96,9998.96
C402598439,647,1.0,338331.0,338331.0
C402632156,601,1.0,12136.26,12136.26
C402642021,423,1.0,68563.78,68563.78
C402706450,674,1.0,23709.48,23709.48
C402713129,427,1.0,146140.72,146140.72
C402727866,405,1.0,44660.93,44660.93
C402745310,481,1.0,19831.91,19831.91
C402750637,786,0.0,0.0,0.0
C402791110,619,1.0,124153.12,124153.12
C402857844,408,1.0,16842.87,16842.87
C402868459,790,0.0,0.0,0.0
C402873063,256,1.0,921.95,921.95
C402879903,453,1.0,62357.07,62357.07
C402895373,553,1.0,227787.14,227787.14
C402950883,575,1.0,45133.57,45133.57
C402973750,262,1.0,432106.01,432106.01
C402978702,101,1.0,286328.01,286328.01
C403046768,405,3.0,332166.8208246153,110722.2736082051
C403065615,436,1.0,154814.32,154814.32
C403093151,524,1.0,3060.34,3060.34
C403099897,690,3.0,1103896.0541716937,367965.3513905646
C403101644,597,1.0,435216.33,435216.33
C403106781,643,1.0,107655.16,107655.16
C403133972,546,1.0,76274.21,76274.21
C403144781,579,1.0,82756.0,82756.0
C403154315,792,0.0,0.0,0.0
C40319877,652,1.0,238096.47,238096.47
C403229287,761,0.0,0.0,0.0
C403269926,451,1.0,180178.24,180178.24
C403289748,765,0.0,0.0,0.0
C403322860,409,1.0,290211.26,290211.26
C403358231,672,1.0,10945.58,10945.58
C403376148,763,0.0,0.0,0.0
C4033799,547,1.0,202578.14,202578.14
C403409271,499,1.0,8173.91,8173.91
C403424389,579,1.0,42763.57,42763.57
C403439248,189,1.0,105510.4,105510.4
C403485326,452,1.0,16331.13,16331.13
C403525188,761,0.0,0.0,0.0
C403560376,211,1.0,828089.86,828089.86
C403598444,766,0.0,0.0,0.0
C403629823,450,1.0,96268.41,96268.41
C403631321,547,1.0,44899.82,44899.82
C403639114,407,1.0,268432.72,268432.72
C40367693,528,1.0,286537.96,286537.96
C403679525,526,1.0,3691.76,3691.76
C40370005,362,4.0,575313.182723087,143828.29568077176
C40371813,484,1.0,1898.73,1898.73
C403788891,646,1.0,263065.3,263065.3
C403803526,575,1.0,14254.73,14254.73
C403811555,455,1.0,28984.49,28984.49
C403863838,574,5.0,4545802.989697094,909160.5979394189
C403874711,452,1.0,96955.61,96955.61
C403897387,475,1.0,13039.82,13039.82
C403948878,598,1.0,471952.32,471952.32
C403951677,150,1.0,87014.08,87014.08
C403969439,665,1.0,40558.31,40558.31
C40398450,284,1.0,256486.97,256486.97
C403991022,449,1.0,3065.92,3065.92
C403999032,479,1.0,255436.16,255436.16
C404008142,383,1.0,1036.06,1036.06
C404036584,667,1.0,262578.47,262578.47
C404041050,430,1.0,197529.36,197529.36
C404053127,625,1.0,14208.31,14208.31
C404111243,364,4.0,198543.20751813147,49635.80187953287
C404130653,601,1.0,30296.73,30296.73
C404131696,599,1.0,161778.16,161778.16
C404170548,427,1.0,24451.47,24451.47
C404185204,593,1.0,13322.73,13322.73
C404189897,669,1.0,168273.7,168273.7
C404213012,764,0.0,0.0,0.0
C404271063,768,0.0,0.0,0.0
C404337000,460,1.0,243096.26,243096.26
C404346187,695,3.0,3122476.822510452,1040825.607503484
C40438206,667,1.0,76229.79,76229.79
C404409034,604,1.0,5144.82,5144.82
C404433150,647,1.0,494157.78,494157.78
C404440880,461,1.0,236652.99,236652.99
C404453041,673,1.0,401113.16,401113.16
C404454726,502,1.0,13276.87,13276.87
C404463276,507,1.0,141190.07,141190.07
C404479336,475,1.0,4522.94,4522.94
C404504575,450,1.0,292789.53,292789.53
C404508689,596,1.0,140183.47,140183.47
C404518752,482,1.0,134667.28,134667.28
C404519725,447,1.0,164683.23,164683.23
C404526811,597,1.0,7645.71,7645.71
C404536747,625,1.0,283235.59,283235.59
C404538592,350,3.0,258261.84242918322,86087.28080972774
C40455967,426,1.0,3576.23,3576.23
C404588296,407,1.0,424071.71,424071.71
C404589,650,1.0,857337.49,857337.49
C404604398,771,0.0,0.0,0.0
C404628249,507,1.0,59635.54,59635.54
C404628914,670,1.0,453912.99,453912.99
C404678785,596,1.0,2809.34,2809.34
C404691267,574,1.0,13890.03,13890.03
C404700795,594,1.0,79493.03,79493.03
C404708871,618,1.0,9743.2,9743.2
C40472861,595,1.0,364679.92,364679.92
C404797671,647,1.0,8424.32,8424.32
C404817104,460,1.0,107862.61,107862.61
C404821679,482,1.0,133595.97,133595.97
C404823395,413,1.0,330165.03,330165.03
C404849746,338,4.0,14294.224447172417,3573.5561117931043
C40485748,531,1.0,41972.19,41972.19
C404860029,644,1.0,20990.51,20990.51
C404887863,405,1.0,443270.58,443270.58
C404947830,406,1.0,74387.02,74387.02
C404948360,593,1.0,126278.31,126278.31
C404974497,531,1.0,223013.78,223013.78
C40497778,505,1.0,80666.02,80666.02
C404982466,498,1.0,7686.28,7686.28
C405017059,527,5.0,1437176.7422412965,287435.3484482593
C405030512,482,1.0,5977.67,5977.67
C405052445,427,1.0,150670.51,150670.51
C405066256,520,1.0,30949.19,30949.19
C405071157,598,1.0,1982.36,1982.36
C405080148,525,1.0,3787.18,3787.18
C405090699,602,1.0,9859.68,9859.68
C405099231,644,1.0,56003.7,56003.7
C40510212,626,1.0,243165.31,243165.31
C405109745,759,0.0,0.0,0.0
C405149095,601,1.0,115736.23,115736.23
C405158958,435,1.0,16879.96,16879.96
C405181607,555,1.0,301805.44,301805.44
C405187317,476,1.0,11275.55,11275.55
C40520031,625,1.0,19771.55,19771.55
C405236285,502,4.0,87124.06951366912,21781.01737841728
C405266967,498,1.0,18430.25,18430.25
C405284593,624,1.0,132466.83,132466.83
C405298416,763,0.0,0.0,0.0
C405331777,278,1.0,5729.37,5729.37
C405370942,528,1.0,17303.55,17303.55
C405382392,450,1.0,78326.04,78326.04
C405459157,286,1.0,258446.57,258446.57
C405485149,430,1.0,25741.43,25741.43
C405490383,763,0.0,0.0,0.0
C405516260,528,1.0,107551.87,107551.87
C40553322,474,1.0,394974.75,394974.75
C405601549,591,1.0,1163.33,1163.33
C40561811,480,1.0,24758.93,24758.93
C405649953,675,1.0,8462.13,8462.13
C40565796,597,1.0,11516.8,11516.8
C405673120,554,1.0,32928.18,32928.18
C405686548,597,1.0,54324.09,54324.09
C405705999,476,1.0,4859.9,4859.9
C405739548,797,0.0,0.0,0.0
C405749892,328,1.0,60859.03,60859.03
C405749937,763,0.0,0.0,0.0
C405750728,454,1.0,61445.71,61445.71
C405757257,796,0.0,0.0,0.0
C405760350,118,1.0,145231.11,145231.11
C405794595,531,1.0,133559.68,133559.68
C405800306,790,0.0,0.0,0.0
C405815631,622,1.0,16478.98,16478.98
C405818076,556,1.0,272015.14,272015.14
C40582001,497,1.0,67672.13,67672.13
C405847873,428,1.0,488877.03,488877.03
C405864112,500,1.0,117901.57,117901.57
C405892834,549,1.0,10862.81,10862.81
C405895605,796,0.0,0.0,0.0
C405945321,485,4.0,51144.20962933392,12786.05240733348
C405946128,452,1.0,226560.95,226560.95
C406004171,569,1.0,56248.54,56248.54
C406051002,791,0.0,0.0,0.0
C406055928,619,1.0,128752.83,128752.83
C406073842,505,1.0,76369.89,76369.89
C406079180,553,1.0,159012.99,159012.99
C406092061,598,1.0,6675.59,6675.59
C406092493,675,1.0,93.06,93.06
C406110112,669,1.0,179468.35,179468.35
C40611667,620,1.0,1467.49,1467.49
C406127792,412,1.0,684878.49,684878.49
C406142949,111,1.0,7070.33,7070.33
C406171705,603,1.0,9125.3,9125.3
C406178494,570,1.0,270113.24,270113.24
C406223150,410,1.0,3742.36,3742.36
C406244809,556,1.0,208160.09,208160.09
C406271003,771,0.0,0.0,0.0
C406303895,478,1.0,264030.89,264030.89
C406375976,556,1.0,415924.19,415924.19
C406403484,434,1.0,263582.6,263582.6
C406423772,572,1.0,22312.89,22312.89
C40651279,544,3.0,1021.6113766869223,340.53712556230744
C40651833,648,1.0,7789.33,7789.33
C406546450,791,0.0,0.0,0.0
C406648223,481,1.0,161188.23,161188.23
C406664920,479,1.0,26863.17,26863.17
C406664924,644,1.0,29495.55,29495.55
C406704103,787,0.0,0.0,0.0
C406739894,262,1.0,50906.3,50906.3
C406741520,602,1.0,322827.92,322827.92
C406755690,433,1.0,27818.92,27818.92
C406764845,477,1.0,4546.42,4546.42
C406776357,788,0.0,0.0,0.0
C406783829,479,1.0,58733.07,58733.07
C406802591,653,1.0,648634.42,648634.42
C406806760,498,1.0,33393.88,33393.88
C406821810,573,1.0,81892.86,81892.86
C40683293,618,1.0,81275.37,81275.37
C40685110,763,0.0,0.0,0.0
C406930416,620,1.0,97871.53,97871.53
C406937501,335,4.0,127289.13260115351,31822.28315028838
C406938681,721,1.0,8924971.59,8924971.59
C406940041,532,1.0,157909.93,157909.93
C406945800,459,1.0,8745.95,8745.95
C406980675,508,1.0,33371.0,33371.0
C406988073,505,1.0,268974.49,268974.49
C406997762,411,1.0,27515.4,27515.4
C40704504,545,5.0,57378.31211118749,11475.6624222375
C407070202,403,1.0,33767.76,33767.76
C407071870,405,1.0,30125.97,30125.97
C407084453,523,1.0,8836.62,8836.62
C407100755,667,1.0,9127.27,9127.27
C407101190,423,1.0,13718.81,13718.81
C407105015,239,1.0,533292.93,533292.93
C407125744,475,1.0,247970.76,247970.76
C407134574,602,1.0,13820.31,13820.31
C407166536,554,1.0,154869.98,154869.98
C407194826,769,0.0,0.0,0.0
C407218676,481,1.0,97385.42,97385.42
C407260695,624,1.0,155888.81,155888.81
C407271963,671,1.0,374978.53,374978.53
C407329249,569,1.0,3817.67,3817.67
C407341555,762,0.0,0.0,0.0
C40734693,763,0.0,0.0,0.0
C407366675,522,1.0,60746.52,60746.52
C407396679,532,1.0,7558.49,7558.49
C407420369,498,1.0,163523.47,163523.47
C40742504,546,1.0,662396.0,662396.0
C407425045,292,1.0,28273.35,28273.35
C407442697,714,2.0,192076.23690518006,96038.11845259003
C407449766,452,3.0,19751.92717879217,6583.975726264057
C407462968,413,1.0,173426.2,173426.2
C407475674,479,1.0,35930.96,35930.96
C407490143,676,1.0,191550.95,191550.95
C407501132,401,1.0,2605.49,2605.49
C407505931,122,1.0,78347.7,78347.7
C407585712,504,1.0,49891.62,49891.62
C407686261,667,1.0,451875.55,451875.55
C407702728,547,1.0,86864.68,86864.68
